time=2024-09-08 15:40:49.921336+00:00, url=http://localhost:8080/api/ui, endpoint=/api/ui params={}
time=2024-09-21 14:55:28.061911+00:00, url=http://localhost:8080/api/v2/query_specific_region?region=AFG.1_1, endpoint=/api/v2/query_specific_region params={'region': 'AFG.1_1'}
time=2024-09-21 14:55:41.960696+00:00, url=http://localhost:8080/api/v2/query_subnational_data?country=AFG, endpoint=/api/v2/query_subnational_data params={'country': 'AFG'}
time=2024-09-21 14:55:54.921253+00:00, url=http://localhost:8080/api/v2/query_subnational_data?country=AFG.1_1, endpoint=/api/v2/query_subnational_data params={'country': 'AFG.1_1'}
time=2024-09-21 14:57:25.768351+00:00, url=http://localhost:8080/api/v2/get_national_data?date=202406&indicators=string, endpoint=/api/v2/get_national_data params={'date': '202406', 'indicators': 'string'}
time=2024-09-21 15:32:45.414619+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-21 15:32:45.673347+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-21 15:32:45.795555+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-21 15:32:45.805801+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-21 15:32:46.244588+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-21 15:32:46.558281+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-21 15:32:46.622731+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-21 15:32:46.911055+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-21 15:33:03.657316+00:00, url=http://localhost:8080/api/v2/query_subnational_data?admin_unit=AFG.1_1, endpoint=/api/v2/query_subnational_data params={'admin_unit': 'AFG.1_1'}
time=2024-09-21 15:33:30.587716+00:00, url=http://localhost:8080/api/v2/query_specific_country?country=AFG, endpoint=/api/v2/query_specific_country params={'country': 'AFG'}
time=2024-09-21 15:41:13.012464+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-21 15:41:13.102414+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-21 15:41:13.423752+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-21 15:41:13.437144+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-21 15:41:13.968459+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-21 15:41:13.985428+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-21 15:41:14.233708+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-21 15:42:50.274348+00:00, url=http://localhost:8080/api/v2/download_national_data_with_dates?start_date=2024-05-01&end_date=2024-07-01, endpoint=/api/v2/download_national_data_with_dates params={'start_date': '2024-05-01', 'end_date': '2024-07-01'}
time=2024-09-21 15:43:06.489084+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05-01&end_date=2024-07-01, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05-01', 'end_date': '2024-07-01'}
time=2024-09-21 15:43:40.429654+00:00, url=http://localhost:8080/api/v2/get_ground_truth_subnational, endpoint=/api/v2/get_ground_truth_subnational params={}
time=2024-09-21 15:43:59.189450+00:00, url=http://localhost:8080/api/v2/get_ground_truth_national, endpoint=/api/v2/get_ground_truth_national params={}
time=2024-09-22 10:50:42.270377+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05-01, endpoint=/api/v2/get_subnational_data params={'date': '2024-05-01'}
time=2024-09-22 13:24:28.093260+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-22 13:24:28.095288+00:00, url=http://localhost:8080/api/v2/ui, endpoint=/api/v2/ui params={}
time=2024-09-22 13:24:28.422541+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-22 13:24:28.685617+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-22 13:24:28.840492+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-22 13:24:28.857806+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-22 13:24:29.063983+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-22 13:24:29.391610+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-22 13:24:29.428095+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-22 13:24:34.328500+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:28:06.138106+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:28:30.416509+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:29:45.288311+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:30:32.592537+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:38:57.347499+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:39:06.452723+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:40:36.221608+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:41:04.308049+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:43:31.020898+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:43:58.804672+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 13:44:53.202204+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05, endpoint=/api/v2/get_subnational_data params={'date': '2024-05'}
time=2024-09-22 13:56:53.306949+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05, endpoint=/api/v2/get_subnational_data params={'date': '2024-05'}
time=2024-09-22 14:08:07.084155+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05&end_date=2024-07, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07'}
time=2024-09-22 14:09:33.056430+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05&end_date=2024-07, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07'}
time=2024-09-22 14:10:17.507589+00:00, url=http://localhost:8080/api/v2/get_ground_truth_subnational, endpoint=/api/v2/get_ground_truth_subnational params={}
time=2024-09-22 14:15:23.293328+00:00, url=http://localhost:8080/api/v2/get_ground_truth_national, endpoint=/api/v2/get_ground_truth_national params={}
time=2024-09-22 14:18:04.000898+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-22 14:18:04.062789+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-22 14:18:04.381926+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-22 14:18:04.385929+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-22 14:18:05.100932+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-22 14:18:05.114505+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-22 14:18:05.363550+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-22 14:18:05.625700+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-22 14:18:08.903259+00:00, url=http://localhost:8080/api/v2/get_ground_truth_national, endpoint=/api/v2/get_ground_truth_national params={}
time=2024-09-22 14:19:08.074791+00:00, url=http://localhost:8080/api/v2/get_ground_truth_subnational, endpoint=/api/v2/get_ground_truth_subnational params={}
time=2024-09-22 14:51:04.505534+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-22 14:51:04.761722+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-22 14:51:04.929668+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-22 14:51:04.941209+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-22 14:51:05.220888+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-22 14:51:05.536405+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-22 14:51:05.567673+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-22 14:51:05.874216+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-22 14:51:48.657801+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-22 14:52:43.909399+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05, endpoint=/api/v2/get_subnational_data params={'date': '2024-05'}
time=2024-09-26 10:04:31.139671+00:00, url=http://localhost:8080/api/v2/ui, endpoint=/api/v2/ui params={}
time=2024-09-26 10:04:31.150810+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-26 10:04:31.520914+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-26 10:04:31.539816+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-26 10:04:31.567062+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-26 10:04:32.274406+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-26 10:04:32.655272+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-26 10:12:25.876930+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05, endpoint=/api/v2/get_subnational_data params={'date': '2024-05'}
time=2024-09-26 10:14:52.862441+00:00, url=http://localhost:8080/api/v2/get_ground_truth_subnational, endpoint=/api/v2/get_ground_truth_subnational params={}
time=2024-09-26 16:27:14.033734+00:00, url=http://localhost:8080/api/v2/get_national_data?date=2024-05, endpoint=/api/v2/get_national_data params={'date': '2024-05'}
time=2024-09-26 16:30:58.277432+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-26 16:30:58.394034+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-26 16:30:58.703418+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-26 16:30:58.717425+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-26 16:30:59.420331+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-26 16:30:59.444937+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-26 16:30:59.683803+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-26 16:31:13.709763+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05&country=AFG, endpoint=/api/v2/get_subnational_data params={'date': '2024-05', 'country': 'AFG'}
time=2024-09-26 17:27:36.037741+00:00, url=http://localhost:8080/api/v2/get_subnational_data?date=2024-05&country=AFG, endpoint=/api/v2/get_subnational_data params={'date': '2024-05', 'country': 'AFG'}
time=2024-09-26 17:31:19.644956+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-26 17:31:19.712123+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-26 17:31:20.019985+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-26 17:31:20.023979+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-26 17:31:20.675056+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-26 17:31:20.686012+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-26 17:31:20.941023+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-26 17:31:21.213014+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-26 17:31:44.798622+00:00, url=http://localhost:8080/api/v2/download_national_data_with_dates?start_date=2024-05&end_date=2024-07&country=AFG, endpoint=/api/v2/download_national_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07', 'country': 'AFG'}
time=2024-09-26 17:31:56.946226+00:00, url=http://localhost:8080/api/v2/download_national_data_with_dates?start_date=2024-05&end_date=2024-07, endpoint=/api/v2/download_national_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07'}
time=2024-09-26 17:32:12.060687+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05&end_date=2024-07, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07'}
time=2024-09-26 17:32:26.411679+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05&end_date=2024-07&country=AFG, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07', 'country': 'AFG'}
time=2024-09-26 17:34:39.414264+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-26 17:34:39.585595+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-26 17:34:39.909112+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-26 17:34:39.927708+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-26 17:34:40.607569+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-26 17:34:40.619580+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-26 17:34:40.866656+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-26 17:34:41.097947+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-26 17:34:58.441344+00:00, url=http://localhost:8080/api/v2/download_subnational_data_with_dates?start_date=2024-05&end_date=2024-07&region=AFG.1_1, endpoint=/api/v2/download_subnational_data_with_dates params={'start_date': '2024-05', 'end_date': '2024-07', 'region': 'AFG.1_1'}
time=2024-09-26 17:36:58.633791+00:00, url=http://localhost:8080/api/v2/get_ground_truth_subnational, endpoint=/api/v2/get_ground_truth_subnational params={}
time=2024-09-28 12:41:16.962692+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 12:56:03.126753+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 12:58:10.220962+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 13:00:32.233105+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 13:01:03.988003+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 13:05:58.016939+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 14:03:17.280621+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 14:04:16.739404+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 14:05:13.572163+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 14:05:47.819953+00:00, url=http://localhost:8080/api/v2/init, endpoint=/api/v2/init params={}
time=2024-09-28 14:05:48.952287+00:00, url=http://localhost:8080/favicon.ico, endpoint=/favicon.ico params={}
time=2024-09-29 11:12:57.722775+00:00, url=http://localhost:8080/api/v2/ui, endpoint=/api/v2/ui params={}
time=2024-09-29 11:12:57.749510+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-29 11:12:58.171123+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-29 11:12:58.177186+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-29 11:12:58.185525+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-29 11:12:58.718776+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-29 11:12:59.057990+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
time=2024-09-29 11:18:10.324887+00:00, url=http://localhost:8080/api/v2/ui/, endpoint=/api/v2/ui/ params={}
time=2024-09-29 11:18:10.578871+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui.css, endpoint=/api/v2/ui/swagger-ui.css params={}
time=2024-09-29 11:18:10.736352+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-bundle.js, endpoint=/api/v2/ui/swagger-ui-bundle.js params={}
time=2024-09-29 11:18:10.748717+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-standalone-preset.js, endpoint=/api/v2/ui/swagger-ui-standalone-preset.js params={}
time=2024-09-29 11:18:10.984174+00:00, url=http://localhost:8080/api/v2/ui/swagger-ui-config.json, endpoint=/api/v2/ui/swagger-ui-config.json params={}
time=2024-09-29 11:18:11.307903+00:00, url=http://localhost:8080/api/v2/ui/favicon-32x32.png, endpoint=/api/v2/ui/favicon-32x32.png params={}
time=2024-09-29 11:18:11.333476+00:00, url=http://localhost:8080/api/v2/openapi.json, endpoint=/api/v2/openapi.json params={}
