gid_0,gid_1,outcome,predicted,predicted_error,date
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-03
AFG,AFG.4_1,mobile_women,45.09,10.11,2024-04
AFG,AFG.4_1,mobile_men,76.58,6.04,2024-04
AFG,AFG.4_1,mobile_fm_ratio,0.47,0.11,2024-04
AFG,AFG.4_1,internet_women,23.88,6.4,2024-04
AFG,AFG.4_1,internet_men,42.23,7.69,2024-04
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-04
AFG,AFG.4_1,mobile_women,45.23,10.12,2024-05
AFG,AFG.4_1,mobile_men,76.73,6.04,2024-05
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-05
AFG,AFG.4_1,internet_women,24.06,6.52,2024-05
AFG,AFG.4_1,internet_men,42.38,7.7,2024-05
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-05
AFG,AFG.4_1,mobile_women,45.21,10.13,2024-06
AFG,AFG.4_1,mobile_men,76.89,6.04,2024-06
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-06
AFG,AFG.4_1,internet_women,23.98,6.43,2024-06
AFG,AFG.4_1,internet_men,42.32,7.69,2024-06
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-06
AFG,AFG.4_1,mobile_women,44.91,10.1,2024-07
AFG,AFG.4_1,mobile_men,76.76,6.04,2024-07
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-07
AFG,AFG.4_1,internet_women,23.63,6.32,2024-07
AFG,AFG.4_1,internet_men,42.1,7.67,2024-07
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-07
AFG,AFG.4_1,mobile_women,44.22,10.02,2024-08
AFG,AFG.4_1,mobile_men,76.52,6.04,2024-08
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-08
AFG,AFG.4_1,internet_women,21.85,6.06,2024-08
AFG,AFG.4_1,internet_men,41.31,7.61,2024-08
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-08
AFG,AFG.4_1,mobile_women,44.53,9.99,2024-09
AFG,AFG.4_1,mobile_men,77.15,6.03,2024-09
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-09
AFG,AFG.4_1,internet_women,23.47,6.11,2024-09
AFG,AFG.4_1,internet_men,42.05,7.55,2024-09
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-09
AFG,AFG.4_1,mobile_women,44.92,10.05,2024-10
AFG,AFG.4_1,mobile_men,77.52,6.03,2024-10
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-10
AFG,AFG.4_1,internet_women,23.69,6.07,2024-10
AFG,AFG.4_1,internet_men,42.62,7.52,2024-10
AFG,AFG.4_1,internet_fm_ratio,0.32,0.09,2024-10
AFG,AFG.4_1,mobile_women,44.47,10.09,2024-11
AFG,AFG.4_1,mobile_men,78.02,6.03,2024-11
AFG,AFG.4_1,mobile_fm_ratio,0.46,0.11,2024-11
AFG,AFG.4_1,internet_women,21.55,5.55,2024-11
AFG,AFG.4_1,internet_men,41.44,7.47,2024-11
AFG,AFG.4_1,internet_fm_ratio,0.31,0.09,2024-11
AFG,AFG.5_1,mobile_women,34.21,9.97,2015-01
AFG,AFG.5_1,mobile_men,75.59,6.03,2015-01
AFG,AFG.5_1,mobile_fm_ratio,0.37,0.11,2015-01
AFG,AFG.5_1,internet_women,7.98,4.85,2015-01
AFG,AFG.5_1,internet_men,26.29,7.77,2015-01
AFG,AFG.5_1,internet_fm_ratio,0.21,0.1,2015-01
AFG,AFG.5_1,mobile_women,34.72,9.96,2016-01
AFG,AFG.5_1,mobile_men,76.84,6.03,2016-01
AFG,AFG.5_1,mobile_fm_ratio,0.37,0.11,2016-01
AFG,AFG.5_1,internet_women,8.11,4.85,2016-01
AFG,AFG.5_1,internet_men,26.42,7.73,2016-01
AFG,AFG.5_1,internet_fm_ratio,0.21,0.1,2016-01
AFG,AFG.5_1,mobile_women,36.75,9.95,2017-01
AFG,AFG.5_1,mobile_men,78.6,6.03,2017-01
AFG,AFG.5_1,mobile_fm_ratio,0.41,0.11,2017-01
AFG,AFG.5_1,internet_women,8.46,4.85,2017-01
AFG,AFG.5_1,internet_men,27.1,7.71,2017-01
AFG,AFG.5_1,internet_fm_ratio,0.22,0.1,2017-01
AFG,AFG.5_1,mobile_women,38.31,9.93,2018-01
AFG,AFG.5_1,mobile_men,78.53,6.04,2018-01
AFG,AFG.5_1,mobile_fm_ratio,0.45,0.11,2018-01
AFG,AFG.5_1,internet_women,9.74,4.85,2018-01
AFG,AFG.5_1,internet_men,28.49,7.67,2018-01
AFG,AFG.5_1,internet_fm_ratio,0.22,0.1,2018-01
AFG,AFG.5_1,mobile_women,39.51,9.86,2019-06
AFG,AFG.5_1,mobile_men,79.99,6.02,2019-06
AFG,AFG.5_1,mobile_fm_ratio,0.47,0.11,2019-06
AFG,AFG.5_1,internet_women,11.26,4.64,2019-06
AFG,AFG.5_1,internet_men,29.98,7.56,2019-06
AFG,AFG.5_1,internet_fm_ratio,0.24,0.1,2019-06
AFG,AFG.5_1,mobile_women,38.48,9.95,2020-06
AFG,AFG.5_1,mobile_men,73.34,6.04,2020-06
AFG,AFG.5_1,mobile_fm_ratio,0.46,0.11,2020-06
AFG,AFG.5_1,internet_women,11.62,4.94,2020-06
AFG,AFG.5_1,internet_men,30.47,7.71,2020-06
AFG,AFG.5_1,internet_fm_ratio,0.24,0.1,2020-06
AFG,AFG.5_1,mobile_women,38.26,10.01,2021-06
AFG,AFG.5_1,mobile_men,65.05,6.05,2021-06
AFG,AFG.5_1,mobile_fm_ratio,0.45,0.11,2021-06
AFG,AFG.5_1,internet_women,11.75,5.04,2021-06
AFG,AFG.5_1,internet_men,30.22,7.63,2021-06
AFG,AFG.5_1,internet_fm_ratio,0.24,0.1,2021-06
AFG,AFG.5_1,mobile_women,31.72,9.83,2022-06
AFG,AFG.5_1,mobile_men,52.04,6.05,2022-06
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2022-06
AFG,AFG.5_1,internet_women,9.71,4.89,2022-06
AFG,AFG.5_1,internet_men,29.83,7,2022-06
AFG,AFG.5_1,internet_fm_ratio,0.2,0.09,2022-06
AFG,AFG.5_1,mobile_women,31.37,9.68,2023-06
AFG,AFG.5_1,mobile_men,51.41,6.05,2023-06
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2023-06
AFG,AFG.5_1,internet_women,9.19,4.75,2023-06
AFG,AFG.5_1,internet_men,29.48,6.91,2023-06
AFG,AFG.5_1,internet_fm_ratio,0.2,0.09,2023-06
AFG,AFG.5_1,mobile_women,33.08,10,2024-01
AFG,AFG.5_1,mobile_men,53.35,6.05,2024-01
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-01
AFG,AFG.5_1,internet_women,10.4,4.78,2024-01
AFG,AFG.5_1,internet_men,31.14,6.97,2024-01
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-01
AFG,AFG.5_1,mobile_women,33.64,10.09,2024-02
AFG,AFG.5_1,mobile_men,54.95,6.05,2024-02
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-02
AFG,AFG.5_1,internet_women,10.64,4.87,2024-02
AFG,AFG.5_1,internet_men,31.37,7.03,2024-02
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-02
AFG,AFG.5_1,mobile_women,33.38,10.05,2024-03
AFG,AFG.5_1,mobile_men,54.08,6.05,2024-03
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-03
AFG,AFG.5_1,internet_women,10.51,4.79,2024-03
AFG,AFG.5_1,internet_men,31.29,6.98,2024-03
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-03
AFG,AFG.5_1,mobile_women,33.47,10.08,2024-04
AFG,AFG.5_1,mobile_men,55.05,6.04,2024-04
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-04
AFG,AFG.5_1,internet_women,10.55,4.78,2024-04
AFG,AFG.5_1,internet_men,31.25,6.98,2024-04
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-04
AFG,AFG.5_1,mobile_women,33.74,10.1,2024-05
AFG,AFG.5_1,mobile_men,55.3,6.04,2024-05
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-05
AFG,AFG.5_1,internet_women,10.62,4.83,2024-05
AFG,AFG.5_1,internet_men,31.16,7,2024-05
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-05
AFG,AFG.5_1,mobile_women,33.83,10.11,2024-06
AFG,AFG.5_1,mobile_men,55.41,6.04,2024-06
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-06
AFG,AFG.5_1,internet_women,10.7,4.87,2024-06
AFG,AFG.5_1,internet_men,31.43,7,2024-06
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-06
AFG,AFG.5_1,mobile_women,33.63,10.08,2024-07
AFG,AFG.5_1,mobile_men,55.36,6.04,2024-07
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-07
AFG,AFG.5_1,internet_women,10.58,4.79,2024-07
AFG,AFG.5_1,internet_men,31.06,6.97,2024-07
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-07
AFG,AFG.5_1,mobile_women,32.89,9.99,2024-08
AFG,AFG.5_1,mobile_men,53.71,6.04,2024-08
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-08
AFG,AFG.5_1,internet_women,10.33,4.65,2024-08
AFG,AFG.5_1,internet_men,31.04,6.91,2024-08
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-08
AFG,AFG.5_1,mobile_women,32.9,9.97,2024-09
AFG,AFG.5_1,mobile_men,53.84,6.03,2024-09
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-09
AFG,AFG.5_1,internet_women,10.32,4.65,2024-09
AFG,AFG.5_1,internet_men,31.07,6.88,2024-09
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-09
AFG,AFG.5_1,mobile_women,33.3,10.03,2024-10
AFG,AFG.5_1,mobile_men,55.58,6.03,2024-10
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-10
AFG,AFG.5_1,internet_women,10.38,4.58,2024-10
AFG,AFG.5_1,internet_men,30.95,6.85,2024-10
AFG,AFG.5_1,internet_fm_ratio,0.21,0.09,2024-10
AFG,AFG.5_1,mobile_women,32.99,10.07,2024-11
AFG,AFG.5_1,mobile_men,54.21,6.03,2024-11
AFG,AFG.5_1,mobile_fm_ratio,0.42,0.11,2024-11
AFG,AFG.5_1,internet_women,10.27,4.42,2024-11
AFG,AFG.5_1,internet_men,31,6.82,2024-11
AFG,AFG.5_1,internet_fm_ratio,0.2,0.09,2024-11
AFG,AFG.6_1,mobile_women,31,9.97,2015-01
AFG,AFG.6_1,mobile_men,70.83,6.03,2015-01
AFG,AFG.6_1,mobile_fm_ratio,0.34,0.11,2015-01
AFG,AFG.6_1,internet_women,12.4,11.43,2015-01
AFG,AFG.6_1,internet_men,25.21,11.25,2015-01
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2015-01
AFG,AFG.6_1,mobile_women,31.49,9.96,2016-01
AFG,AFG.6_1,mobile_men,71.83,6.03,2016-01
AFG,AFG.6_1,mobile_fm_ratio,0.35,0.11,2016-01
AFG,AFG.6_1,internet_women,12.48,11.43,2016-01
AFG,AFG.6_1,internet_men,25.5,11.21,2016-01
AFG,AFG.6_1,internet_fm_ratio,0.29,0.14,2016-01
AFG,AFG.6_1,mobile_women,33.31,9.95,2017-01
AFG,AFG.6_1,mobile_men,73.6,6.03,2017-01
AFG,AFG.6_1,mobile_fm_ratio,0.37,0.11,2017-01
AFG,AFG.6_1,internet_women,12.82,11.43,2017-01
AFG,AFG.6_1,internet_men,25.81,11.19,2017-01
AFG,AFG.6_1,internet_fm_ratio,0.29,0.14,2017-01
AFG,AFG.6_1,mobile_women,34.99,9.93,2018-01
AFG,AFG.6_1,mobile_men,73.54,6.04,2018-01
AFG,AFG.6_1,mobile_fm_ratio,0.42,0.11,2018-01
AFG,AFG.6_1,internet_women,14.18,11.43,2018-01
AFG,AFG.6_1,internet_men,27.36,11.15,2018-01
AFG,AFG.6_1,internet_fm_ratio,0.3,0.14,2018-01
AFG,AFG.6_1,mobile_women,36.45,9.87,2019-06
AFG,AFG.6_1,mobile_men,75.03,6.02,2019-06
AFG,AFG.6_1,mobile_fm_ratio,0.45,0.11,2019-06
AFG,AFG.6_1,internet_women,15.7,10.87,2019-06
AFG,AFG.6_1,internet_men,28.62,10.85,2019-06
AFG,AFG.6_1,internet_fm_ratio,0.31,0.14,2019-06
AFG,AFG.6_1,mobile_women,35.64,9.95,2020-06
AFG,AFG.6_1,mobile_men,68.35,6.04,2020-06
AFG,AFG.6_1,mobile_fm_ratio,0.44,0.11,2020-06
AFG,AFG.6_1,internet_women,16.35,11.63,2020-06
AFG,AFG.6_1,internet_men,29.12,11.25,2020-06
AFG,AFG.6_1,internet_fm_ratio,0.31,0.14,2020-06
AFG,AFG.6_1,mobile_women,35.33,10.01,2021-06
AFG,AFG.6_1,mobile_men,59.86,6.05,2021-06
AFG,AFG.6_1,mobile_fm_ratio,0.44,0.11,2021-06
AFG,AFG.6_1,internet_women,16.51,11.8,2021-06
AFG,AFG.6_1,internet_men,28.88,11.23,2021-06
AFG,AFG.6_1,internet_fm_ratio,0.32,0.15,2021-06
AFG,AFG.6_1,mobile_women,28.38,9.83,2022-06
AFG,AFG.6_1,mobile_men,46.33,6.05,2022-06
AFG,AFG.6_1,mobile_fm_ratio,0.38,0.11,2022-06
AFG,AFG.6_1,internet_women,14.7,11.63,2022-06
AFG,AFG.6_1,internet_men,28.42,10.57,2022-06
AFG,AFG.6_1,internet_fm_ratio,0.27,0.14,2022-06
AFG,AFG.6_1,mobile_women,28.12,9.68,2023-06
AFG,AFG.6_1,mobile_men,45.95,6.05,2023-06
AFG,AFG.6_1,mobile_fm_ratio,0.38,0.11,2023-06
AFG,AFG.6_1,internet_women,14.03,11.39,2023-06
AFG,AFG.6_1,internet_men,28.54,10.4,2023-06
AFG,AFG.6_1,internet_fm_ratio,0.28,0.13,2023-06
AFG,AFG.6_1,mobile_women,29.72,10,2024-01
AFG,AFG.6_1,mobile_men,47.55,6.05,2024-01
AFG,AFG.6_1,mobile_fm_ratio,0.38,0.11,2024-01
AFG,AFG.6_1,internet_women,15.34,11.39,2024-01
AFG,AFG.6_1,internet_men,29.68,10.47,2024-01
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-01
AFG,AFG.6_1,mobile_women,30.11,10.09,2024-02
AFG,AFG.6_1,mobile_men,47.8,6.05,2024-02
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-02
AFG,AFG.6_1,internet_women,15.55,11.54,2024-02
AFG,AFG.6_1,internet_men,29.85,10.58,2024-02
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-02
AFG,AFG.6_1,mobile_women,29.92,10.06,2024-03
AFG,AFG.6_1,mobile_men,47.75,6.05,2024-03
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-03
AFG,AFG.6_1,internet_women,15.4,11.35,2024-03
AFG,AFG.6_1,internet_men,29.78,10.47,2024-03
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-03
AFG,AFG.6_1,mobile_women,30,10.09,2024-04
AFG,AFG.6_1,mobile_men,47.91,6.04,2024-04
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-04
AFG,AFG.6_1,internet_women,15.41,11.29,2024-04
AFG,AFG.6_1,internet_men,29.8,10.44,2024-04
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-04
AFG,AFG.6_1,mobile_women,30.14,10.1,2024-05
AFG,AFG.6_1,mobile_men,48.07,6.04,2024-05
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-05
AFG,AFG.6_1,internet_women,15.49,11.39,2024-05
AFG,AFG.6_1,internet_men,29.84,10.5,2024-05
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-05
AFG,AFG.6_1,mobile_women,29.84,10.11,2024-06
AFG,AFG.6_1,mobile_men,48.08,6.04,2024-06
AFG,AFG.6_1,mobile_fm_ratio,0.38,0.11,2024-06
AFG,AFG.6_1,internet_women,14.78,10.03,2024-06
AFG,AFG.6_1,internet_men,29.57,9.81,2024-06
AFG,AFG.6_1,internet_fm_ratio,0.27,0.13,2024-06
AFG,AFG.6_1,mobile_women,30.34,10.08,2024-07
AFG,AFG.6_1,mobile_men,48.21,6.04,2024-07
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-07
AFG,AFG.6_1,internet_women,15.74,11.89,2024-07
AFG,AFG.6_1,internet_men,29.92,10.73,2024-07
AFG,AFG.6_1,internet_fm_ratio,0.29,0.14,2024-07
AFG,AFG.6_1,mobile_women,29.77,10,2024-08
AFG,AFG.6_1,mobile_men,48.04,6.04,2024-08
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-08
AFG,AFG.6_1,internet_women,15.04,10.79,2024-08
AFG,AFG.6_1,internet_men,29.63,10.15,2024-08
AFG,AFG.6_1,internet_fm_ratio,0.28,0.13,2024-08
AFG,AFG.6_1,mobile_women,29.69,9.98,2024-09
AFG,AFG.6_1,mobile_men,48.03,6.03,2024-09
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-09
AFG,AFG.6_1,internet_women,15.77,12.2,2024-09
AFG,AFG.6_1,internet_men,29.54,10.86,2024-09
AFG,AFG.6_1,internet_fm_ratio,0.29,0.14,2024-09
AFG,AFG.6_1,mobile_women,29.76,10.03,2024-10
AFG,AFG.6_1,mobile_men,48.26,6.03,2024-10
AFG,AFG.6_1,mobile_fm_ratio,0.38,0.11,2024-10
AFG,AFG.6_1,internet_women,15.39,11.35,2024-10
AFG,AFG.6_1,internet_men,29.77,10.44,2024-10
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-10
AFG,AFG.6_1,mobile_women,29.83,10.07,2024-11
AFG,AFG.6_1,mobile_men,48.44,6.03,2024-11
AFG,AFG.6_1,mobile_fm_ratio,0.39,0.11,2024-11
AFG,AFG.6_1,internet_women,15.45,11.36,2024-11
AFG,AFG.6_1,internet_men,29.7,10.45,2024-11
AFG,AFG.6_1,internet_fm_ratio,0.28,0.14,2024-11
AFG,AFG.7_1,mobile_women,31.31,9.97,2015-01
AFG,AFG.7_1,mobile_men,82.03,6.03,2015-01
AFG,AFG.7_1,mobile_fm_ratio,0.36,0.11,2015-01
AFG,AFG.7_1,internet_women,6.74,2.42,2015-01
AFG,AFG.7_1,internet_men,25.42,7.17,2015-01
AFG,AFG.7_1,internet_fm_ratio,0.21,0.08,2015-01
AFG,AFG.7_1,mobile_women,31.9,9.96,2016-01
AFG,AFG.7_1,mobile_men,83.65,6.03,2016-01
AFG,AFG.7_1,mobile_fm_ratio,0.36,0.11,2016-01
AFG,AFG.7_1,internet_women,6.88,2.43,2016-01
AFG,AFG.7_1,internet_men,26.13,7.13,2016-01
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2016-01
AFG,AFG.7_1,mobile_women,33.28,9.95,2017-01
AFG,AFG.7_1,mobile_men,85.57,6.03,2017-01
AFG,AFG.7_1,mobile_fm_ratio,0.38,0.11,2017-01
AFG,AFG.7_1,internet_women,7.22,2.43,2017-01
AFG,AFG.7_1,internet_men,26.4,7.1,2017-01
AFG,AFG.7_1,internet_fm_ratio,0.24,0.08,2017-01
AFG,AFG.7_1,mobile_women,34.88,9.93,2018-01
AFG,AFG.7_1,mobile_men,85.58,6.04,2018-01
AFG,AFG.7_1,mobile_fm_ratio,0.39,0.11,2018-01
AFG,AFG.7_1,internet_women,8.6,2.43,2018-01
AFG,AFG.7_1,internet_men,28.05,7.07,2018-01
AFG,AFG.7_1,internet_fm_ratio,0.24,0.08,2018-01
AFG,AFG.7_1,mobile_women,36.12,9.87,2019-06
AFG,AFG.7_1,mobile_men,86.98,6.02,2019-06
AFG,AFG.7_1,mobile_fm_ratio,0.43,0.11,2019-06
AFG,AFG.7_1,internet_women,10.22,2.35,2019-06
AFG,AFG.7_1,internet_men,29.37,7.01,2019-06
AFG,AFG.7_1,internet_fm_ratio,0.26,0.08,2019-06
AFG,AFG.7_1,mobile_women,35.93,9.96,2020-06
AFG,AFG.7_1,mobile_men,79.9,6.04,2020-06
AFG,AFG.7_1,mobile_fm_ratio,0.43,0.11,2020-06
AFG,AFG.7_1,internet_women,10.55,2.48,2020-06
AFG,AFG.7_1,internet_men,29.78,7.09,2020-06
AFG,AFG.7_1,internet_fm_ratio,0.26,0.08,2020-06
AFG,AFG.7_1,mobile_women,36.78,10.01,2021-06
AFG,AFG.7_1,mobile_men,75.08,6.05,2021-06
AFG,AFG.7_1,mobile_fm_ratio,0.43,0.11,2021-06
AFG,AFG.7_1,internet_women,10.4,2.52,2021-06
AFG,AFG.7_1,internet_men,29.62,7,2021-06
AFG,AFG.7_1,internet_fm_ratio,0.27,0.09,2021-06
AFG,AFG.7_1,mobile_women,31.22,9.83,2022-06
AFG,AFG.7_1,mobile_men,61.3,6.05,2022-06
AFG,AFG.7_1,mobile_fm_ratio,0.4,0.11,2022-06
AFG,AFG.7_1,internet_women,8.38,2.39,2022-06
AFG,AFG.7_1,internet_men,27.93,6.36,2022-06
AFG,AFG.7_1,internet_fm_ratio,0.22,0.08,2022-06
AFG,AFG.7_1,mobile_women,30.83,9.68,2023-06
AFG,AFG.7_1,mobile_men,60.92,6.05,2023-06
AFG,AFG.7_1,mobile_fm_ratio,0.4,0.11,2023-06
AFG,AFG.7_1,internet_women,7.84,2.32,2023-06
AFG,AFG.7_1,internet_men,27.85,6.28,2023-06
AFG,AFG.7_1,internet_fm_ratio,0.23,0.07,2023-06
AFG,AFG.7_1,mobile_women,32.6,10,2024-01
AFG,AFG.7_1,mobile_men,62.85,6.05,2024-01
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-01
AFG,AFG.7_1,internet_women,9.18,2.4,2024-01
AFG,AFG.7_1,internet_men,29.1,6.38,2024-01
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-01
AFG,AFG.7_1,mobile_women,33.13,10.1,2024-02
AFG,AFG.7_1,mobile_men,63.12,6.05,2024-02
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-02
AFG,AFG.7_1,internet_women,9.39,2.45,2024-02
AFG,AFG.7_1,internet_men,29.03,6.43,2024-02
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-02
AFG,AFG.7_1,mobile_women,32.95,10.06,2024-03
AFG,AFG.7_1,mobile_men,63.07,6.05,2024-03
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-03
AFG,AFG.7_1,internet_women,9.31,2.42,2024-03
AFG,AFG.7_1,internet_men,29.3,6.4,2024-03
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-03
AFG,AFG.7_1,mobile_women,33.04,10.09,2024-04
AFG,AFG.7_1,mobile_men,63.23,6.04,2024-04
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-04
AFG,AFG.7_1,internet_women,9.36,2.42,2024-04
AFG,AFG.7_1,internet_men,29.15,6.41,2024-04
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-04
AFG,AFG.7_1,mobile_women,33.14,10.1,2024-05
AFG,AFG.7_1,mobile_men,63.35,6.04,2024-05
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-05
AFG,AFG.7_1,internet_women,9.4,2.43,2024-05
AFG,AFG.7_1,internet_men,29.05,6.41,2024-05
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-05
AFG,AFG.7_1,mobile_women,33.26,10.11,2024-06
AFG,AFG.7_1,mobile_men,63.45,6.04,2024-06
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-06
AFG,AFG.7_1,internet_women,9.42,2.41,2024-06
AFG,AFG.7_1,internet_men,29.45,6.41,2024-06
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-06
AFG,AFG.7_1,mobile_women,32.83,10.08,2024-07
AFG,AFG.7_1,mobile_men,63.38,6.04,2024-07
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-07
AFG,AFG.7_1,internet_women,9.33,2.37,2024-07
AFG,AFG.7_1,internet_men,29.04,6.38,2024-07
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-07
AFG,AFG.7_1,mobile_women,32.47,10,2024-08
AFG,AFG.7_1,mobile_men,63.28,6.04,2024-08
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-08
AFG,AFG.7_1,internet_women,9.16,2.32,2024-08
AFG,AFG.7_1,internet_men,29.05,6.32,2024-08
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-08
AFG,AFG.7_1,mobile_women,32.72,9.98,2024-09
AFG,AFG.7_1,mobile_men,63.45,6.03,2024-09
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-09
AFG,AFG.7_1,internet_women,9.17,2.34,2024-09
AFG,AFG.7_1,internet_men,29.3,6.32,2024-09
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-09
AFG,AFG.7_1,mobile_women,33.06,10.03,2024-10
AFG,AFG.7_1,mobile_men,63.77,6.03,2024-10
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-10
AFG,AFG.7_1,internet_women,9.3,2.39,2024-10
AFG,AFG.7_1,internet_men,29.55,6.35,2024-10
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-10
AFG,AFG.7_1,mobile_women,32.9,10.07,2024-11
AFG,AFG.7_1,mobile_men,63.73,6.03,2024-11
AFG,AFG.7_1,mobile_fm_ratio,0.41,0.11,2024-11
AFG,AFG.7_1,internet_women,9.35,2.37,2024-11
AFG,AFG.7_1,internet_men,29.15,6.36,2024-11
AFG,AFG.7_1,internet_fm_ratio,0.23,0.08,2024-11
AFG,AFG.8_1,mobile_women,38.21,9.99,2015-01
AFG,AFG.8_1,mobile_men,90.37,6.03,2015-01
AFG,AFG.8_1,mobile_fm_ratio,0.4,0.11,2015-01
AFG,AFG.8_1,internet_women,9.66,3.04,2015-01
AFG,AFG.8_1,internet_men,29.07,7.84,2015-01
AFG,AFG.8_1,internet_fm_ratio,0.25,0.09,2015-01
AFG,AFG.8_1,mobile_women,39.26,9.98,2016-01
AFG,AFG.8_1,mobile_men,90.79,6.03,2016-01
AFG,AFG.8_1,mobile_fm_ratio,0.41,0.11,2016-01
AFG,AFG.8_1,internet_women,9.82,3.05,2016-01
AFG,AFG.8_1,internet_men,29.48,7.8,2016-01
AFG,AFG.8_1,internet_fm_ratio,0.25,0.09,2016-01
AFG,AFG.8_1,mobile_women,40.99,9.96,2017-01
AFG,AFG.8_1,mobile_men,91.29,6.03,2017-01
AFG,AFG.8_1,mobile_fm_ratio,0.44,0.11,2017-01
AFG,AFG.8_1,internet_women,10.22,3.07,2017-01
AFG,AFG.8_1,internet_men,30.52,7.78,2017-01
AFG,AFG.8_1,internet_fm_ratio,0.26,0.09,2017-01
AFG,AFG.8_1,mobile_women,42.97,9.95,2018-01
AFG,AFG.8_1,mobile_men,91.36,6.04,2018-01
AFG,AFG.8_1,mobile_fm_ratio,0.48,0.11,2018-01
AFG,AFG.8_1,internet_women,11.63,3.08,2018-01
AFG,AFG.8_1,internet_men,31.47,7.73,2018-01
AFG,AFG.8_1,internet_fm_ratio,0.27,0.09,2018-01
AFG,AFG.8_1,mobile_women,44.1,9.88,2019-06
AFG,AFG.8_1,mobile_men,91.77,6.02,2019-06
