gid_0,gid_1,outcome,predicted,predicted_error,date
AFG,AFG.4_1,mobile_men,0.785,0.04,2024-04
AFG,AFG.4_1,mobile_fm_ratio,0.381,0.064,2024-04
AFG,AFG.4_1,internet_women,0.271,0.076,2024-04
AFG,AFG.4_1,internet_men,0.489,0.076,2024-04
AFG,AFG.4_1,internet_fm_ratio,0.352,0.074,2024-04
AFG,AFG.4_1,mobile_women,0.271,0.1,2024-05
AFG,AFG.4_1,mobile_men,0.783,0.04,2024-05
AFG,AFG.4_1,mobile_fm_ratio,0.382,0.064,2024-05
AFG,AFG.4_1,internet_women,0.277,0.077,2024-05
AFG,AFG.4_1,internet_men,0.494,0.077,2024-05
AFG,AFG.4_1,internet_fm_ratio,0.355,0.074,2024-05
AFG,AFG.4_1,mobile_women,0.272,0.1,2024-06
AFG,AFG.4_1,mobile_men,0.787,0.04,2024-06
AFG,AFG.4_1,mobile_fm_ratio,0.382,0.064,2024-06
AFG,AFG.4_1,internet_women,0.274,0.077,2024-06
AFG,AFG.4_1,internet_men,0.493,0.077,2024-06
AFG,AFG.4_1,internet_fm_ratio,0.354,0.074,2024-06
AFG,AFG.4_1,mobile_women,0.266,0.1,2024-07
AFG,AFG.4_1,mobile_men,0.784,0.04,2024-07
AFG,AFG.4_1,mobile_fm_ratio,0.38,0.064,2024-07
AFG,AFG.4_1,internet_women,0.267,0.075,2024-07
AFG,AFG.4_1,internet_men,0.487,0.076,2024-07
AFG,AFG.4_1,internet_fm_ratio,0.351,0.074,2024-07
AFG,AFG.4_1,mobile_women,0.252,0.1,2024-08
AFG,AFG.4_1,mobile_men,0.781,0.04,2024-08
AFG,AFG.4_1,mobile_fm_ratio,0.375,0.064,2024-08
AFG,AFG.4_1,internet_women,0.253,0.072,2024-08
AFG,AFG.4_1,internet_men,0.476,0.074,2024-08
AFG,AFG.4_1,internet_fm_ratio,0.343,0.073,2024-08
AFG,AFG.4_1,mobile_women,0.251,0.1,2024-09
AFG,AFG.4_1,mobile_men,0.783,0.04,2024-09
AFG,AFG.4_1,mobile_fm_ratio,0.374,0.064,2024-09
AFG,AFG.4_1,internet_women,0.261,0.073,2024-09
AFG,AFG.4_1,internet_men,0.485,0.073,2024-09
AFG,AFG.4_1,internet_fm_ratio,0.337,0.072,2024-09
AFG,AFG.4_1,mobile_women,0.257,0.1,2024-10
AFG,AFG.4_1,mobile_men,0.786,0.04,2024-10
AFG,AFG.4_1,mobile_fm_ratio,0.376,0.064,2024-10
AFG,AFG.4_1,internet_women,0.264,0.074,2024-10
AFG,AFG.4_1,internet_men,0.489,0.075,2024-10
AFG,AFG.4_1,internet_fm_ratio,0.338,0.073,2024-10
AFG,AFG.4_1,mobile_women,0.257,0.1,2024-11
AFG,AFG.4_1,mobile_men,0.803,0.04,2024-11
AFG,AFG.4_1,mobile_fm_ratio,0.375,0.064,2024-11
AFG,AFG.4_1,internet_women,0.251,0.07,2024-11
AFG,AFG.4_1,internet_men,0.478,0.076,2024-11
AFG,AFG.4_1,internet_fm_ratio,0.312,0.073,2024-11
AFG,AFG.5_1,mobile_women,0.242,0.085,2015-01
AFG,AFG.5_1,mobile_men,0.71,0.041,2015-01
AFG,AFG.5_1,mobile_fm_ratio,0.336,0.059,2015-01
AFG,AFG.5_1,internet_women,0.105,0.056,2015-01
AFG,AFG.5_1,internet_men,0.246,0.078,2015-01
AFG,AFG.5_1,internet_fm_ratio,0.228,0.078,2015-01
AFG,AFG.5_1,mobile_women,0.243,0.087,2016-01
AFG,AFG.5_1,mobile_men,0.715,0.041,2016-01
AFG,AFG.5_1,mobile_fm_ratio,0.343,0.059,2016-01
AFG,AFG.5_1,internet_women,0.111,0.056,2016-01
AFG,AFG.5_1,internet_men,0.255,0.078,2016-01
AFG,AFG.5_1,internet_fm_ratio,0.222,0.078,2016-01
AFG,AFG.5_1,mobile_women,0.317,0.088,2017-01
AFG,AFG.5_1,mobile_men,0.722,0.041,2017-01
AFG,AFG.5_1,mobile_fm_ratio,0.382,0.059,2017-01
AFG,AFG.5_1,internet_women,0.12,0.055,2017-01
AFG,AFG.5_1,internet_men,0.265,0.079,2017-01
AFG,AFG.5_1,internet_fm_ratio,0.229,0.079,2017-01
AFG,AFG.5_1,mobile_women,0.319,0.09,2018-01
AFG,AFG.5_1,mobile_men,0.721,0.041,2018-01
AFG,AFG.5_1,mobile_fm_ratio,0.399,0.059,2018-01
AFG,AFG.5_1,internet_women,0.128,0.055,2018-01
AFG,AFG.5_1,internet_men,0.278,0.078,2018-01
AFG,AFG.5_1,internet_fm_ratio,0.242,0.079,2018-01
AFG,AFG.5_1,mobile_women,0.313,0.092,2019-01
AFG,AFG.5_1,mobile_men,0.725,0.04,2019-01
AFG,AFG.5_1,mobile_fm_ratio,0.397,0.059,2019-01
AFG,AFG.5_1,internet_women,0.139,0.053,2019-01
AFG,AFG.5_1,internet_men,0.296,0.077,2019-01
AFG,AFG.5_1,internet_fm_ratio,0.251,0.077,2019-01
AFG,AFG.5_1,mobile_women,0.236,0.093,2020-01
AFG,AFG.5_1,mobile_men,0.699,0.041,2020-01
AFG,AFG.5_1,mobile_fm_ratio,0.379,0.059,2020-01
AFG,AFG.5_1,internet_women,0.149,0.056,2020-01
AFG,AFG.5_1,internet_men,0.304,0.076,2020-01
AFG,AFG.5_1,internet_fm_ratio,0.251,0.079,2020-01
AFG,AFG.5_1,mobile_women,0.239,0.095,2021-01
AFG,AFG.5_1,mobile_men,0.649,0.041,2021-01
AFG,AFG.5_1,mobile_fm_ratio,0.384,0.059,2021-01
AFG,AFG.5_1,internet_women,0.156,0.057,2021-01
AFG,AFG.5_1,internet_men,0.306,0.074,2021-01
AFG,AFG.5_1,internet_fm_ratio,0.262,0.08,2021-01
AFG,AFG.5_1,mobile_women,0.141,0.097,2022-01
AFG,AFG.5_1,mobile_men,0.565,0.041,2022-01
AFG,AFG.5_1,mobile_fm_ratio,0.314,0.059,2022-01
AFG,AFG.5_1,internet_women,0.126,0.054,2022-01
AFG,AFG.5_1,internet_men,0.301,0.065,2022-01
AFG,AFG.5_1,internet_fm_ratio,0.209,0.074,2022-01
AFG,AFG.5_1,mobile_women,0.119,0.098,2023-01
AFG,AFG.5_1,mobile_men,0.559,0.041,2023-01
AFG,AFG.5_1,mobile_fm_ratio,0.313,0.059,2023-01
AFG,AFG.5_1,internet_women,0.121,0.052,2023-01
AFG,AFG.5_1,internet_men,0.305,0.061,2023-01
AFG,AFG.5_1,internet_fm_ratio,0.209,0.072,2023-01
AFG,AFG.5_1,mobile_women,0.167,0.1,2024-01
AFG,AFG.5_1,mobile_men,0.573,0.041,2024-01
AFG,AFG.5_1,mobile_fm_ratio,0.331,0.059,2024-01
AFG,AFG.5_1,internet_women,0.149,0.056,2024-01
AFG,AFG.5_1,internet_men,0.326,0.069,2024-01
AFG,AFG.5_1,internet_fm_ratio,0.226,0.075,2024-01
AFG,AFG.5_1,mobile_women,0.182,0.1,2024-02
AFG,AFG.5_1,mobile_men,0.579,0.041,2024-02
AFG,AFG.5_1,mobile_fm_ratio,0.331,0.059,2024-02
AFG,AFG.5_1,internet_women,0.157,0.058,2024-02
AFG,AFG.5_1,internet_men,0.337,0.071,2024-02
AFG,AFG.5_1,internet_fm_ratio,0.231,0.077,2024-02
AFG,AFG.5_1,mobile_women,0.176,0.1,2024-03
AFG,AFG.5_1,mobile_men,0.579,0.041,2024-03
AFG,AFG.5_1,mobile_fm_ratio,0.333,0.059,2024-03
AFG,AFG.5_1,internet_women,0.153,0.057,2024-03
AFG,AFG.5_1,internet_men,0.334,0.07,2024-03
AFG,AFG.5_1,internet_fm_ratio,0.23,0.076,2024-03
AFG,AFG.5_1,mobile_women,0.181,0.1,2024-04
AFG,AFG.5_1,mobile_men,0.58,0.041,2024-04
AFG,AFG.5_1,mobile_fm_ratio,0.334,0.059,2024-04
AFG,AFG.5_1,internet_women,0.155,0.057,2024-04
AFG,AFG.5_1,internet_men,0.336,0.071,2024-04
AFG,AFG.5_1,internet_fm_ratio,0.23,0.076,2024-04
AFG,AFG.5_1,mobile_women,0.182,0.1,2024-05
AFG,AFG.5_1,mobile_men,0.583,0.041,2024-05
AFG,AFG.5_1,mobile_fm_ratio,0.336,0.059,2024-05
AFG,AFG.5_1,internet_women,0.157,0.058,2024-05
AFG,AFG.5_1,internet_men,0.337,0.072,2024-05
AFG,AFG.5_1,internet_fm_ratio,0.229,0.076,2024-05
AFG,AFG.5_1,mobile_women,0.184,0.1,2024-06
AFG,AFG.5_1,mobile_men,0.597,0.041,2024-06
AFG,AFG.5_1,mobile_fm_ratio,0.337,0.059,2024-06
AFG,AFG.5_1,internet_women,0.158,0.058,2024-06
AFG,AFG.5_1,internet_men,0.342,0.072,2024-06
AFG,AFG.5_1,internet_fm_ratio,0.23,0.077,2024-06
AFG,AFG.5_1,mobile_women,0.18,0.1,2024-07
AFG,AFG.5_1,mobile_men,0.583,0.04,2024-07
AFG,AFG.5_1,mobile_fm_ratio,0.334,0.059,2024-07
AFG,AFG.5_1,internet_women,0.155,0.057,2024-07
AFG,AFG.5_1,internet_men,0.336,0.071,2024-07
AFG,AFG.5_1,internet_fm_ratio,0.23,0.076,2024-07
AFG,AFG.5_1,mobile_women,0.167,0.1,2024-08
AFG,AFG.5_1,mobile_men,0.57,0.04,2024-08
AFG,AFG.5_1,mobile_fm_ratio,0.332,0.059,2024-08
AFG,AFG.5_1,internet_women,0.147,0.055,2024-08
AFG,AFG.5_1,internet_men,0.322,0.069,2024-08
AFG,AFG.5_1,internet_fm_ratio,0.223,0.075,2024-08
AFG,AFG.5_1,mobile_women,0.163,0.1,2024-09
AFG,AFG.5_1,mobile_men,0.574,0.04,2024-09
AFG,AFG.5_1,mobile_fm_ratio,0.326,0.059,2024-09
AFG,AFG.5_1,internet_women,0.147,0.055,2024-09
AFG,AFG.5_1,internet_men,0.324,0.068,2024-09
AFG,AFG.5_1,internet_fm_ratio,0.224,0.075,2024-09
AFG,AFG.5_1,mobile_women,0.17,0.1,2024-10
AFG,AFG.5_1,mobile_men,0.583,0.04,2024-10
AFG,AFG.5_1,mobile_fm_ratio,0.328,0.059,2024-10
AFG,AFG.5_1,internet_women,0.149,0.056,2024-10
AFG,AFG.5_1,internet_men,0.329,0.07,2024-10
AFG,AFG.5_1,internet_fm_ratio,0.222,0.075,2024-10
AFG,AFG.5_1,mobile_women,0.175,0.1,2024-11
AFG,AFG.5_1,mobile_men,0.584,0.04,2024-11
AFG,AFG.5_1,mobile_fm_ratio,0.329,0.059,2024-11
AFG,AFG.5_1,internet_women,0.148,0.055,2024-11
AFG,AFG.5_1,internet_men,0.326,0.071,2024-11
AFG,AFG.5_1,internet_fm_ratio,0.222,0.076,2024-11
AFG,AFG.6_1,mobile_women,0.323,0.109,2015-01
AFG,AFG.6_1,mobile_men,0.661,0.056,2015-01
AFG,AFG.6_1,mobile_fm_ratio,0.372,0.198,2015-01
AFG,AFG.6_1,internet_women,0.124,0.139,2015-01
AFG,AFG.6_1,internet_men,0.228,0.118,2015-01
AFG,AFG.6_1,internet_fm_ratio,0.311,0.184,2015-01
AFG,AFG.6_1,mobile_women,0.323,0.11,2016-01
AFG,AFG.6_1,mobile_men,0.664,0.056,2016-01
AFG,AFG.6_1,mobile_fm_ratio,0.375,0.198,2016-01
AFG,AFG.6_1,internet_women,0.13,0.138,2016-01
AFG,AFG.6_1,internet_men,0.238,0.118,2016-01
AFG,AFG.6_1,internet_fm_ratio,0.305,0.184,2016-01
AFG,AFG.6_1,mobile_women,0.362,0.112,2017-01
AFG,AFG.6_1,mobile_men,0.671,0.056,2017-01
AFG,AFG.6_1,mobile_fm_ratio,0.413,0.198,2017-01
AFG,AFG.6_1,internet_women,0.139,0.138,2017-01
AFG,AFG.6_1,internet_men,0.248,0.118,2017-01
AFG,AFG.6_1,internet_fm_ratio,0.311,0.185,2017-01
AFG,AFG.6_1,mobile_women,0.365,0.114,2018-01
AFG,AFG.6_1,mobile_men,0.67,0.056,2018-01
AFG,AFG.6_1,mobile_fm_ratio,0.428,0.198,2018-01
AFG,AFG.6_1,internet_women,0.148,0.138,2018-01
AFG,AFG.6_1,internet_men,0.262,0.118,2018-01
AFG,AFG.6_1,internet_fm_ratio,0.323,0.185,2018-01
AFG,AFG.6_1,mobile_women,0.359,0.115,2019-01
AFG,AFG.6_1,mobile_men,0.673,0.055,2019-01
AFG,AFG.6_1,mobile_fm_ratio,0.424,0.198,2019-01
AFG,AFG.6_1,internet_women,0.156,0.133,2019-01
AFG,AFG.6_1,internet_men,0.278,0.116,2019-01
AFG,AFG.6_1,internet_fm_ratio,0.321,0.183,2019-01
AFG,AFG.6_1,mobile_women,0.318,0.117,2020-01
AFG,AFG.6_1,mobile_men,0.649,0.056,2020-01
AFG,AFG.6_1,mobile_fm_ratio,0.41,0.198,2020-01
AFG,AFG.6_1,internet_women,0.172,0.14,2020-01
AFG,AFG.6_1,internet_men,0.293,0.115,2020-01
AFG,AFG.6_1,internet_fm_ratio,0.339,0.185,2020-01
AFG,AFG.6_1,mobile_women,0.321,0.119,2021-01
AFG,AFG.6_1,mobile_men,0.596,0.056,2021-01
AFG,AFG.6_1,mobile_fm_ratio,0.42,0.198,2021-01
AFG,AFG.6_1,internet_women,0.179,0.141,2021-01
AFG,AFG.6_1,internet_men,0.293,0.114,2021-01
AFG,AFG.6_1,internet_fm_ratio,0.349,0.186,2021-01
AFG,AFG.6_1,mobile_women,0.217,0.12,2022-01
AFG,AFG.6_1,mobile_men,0.503,0.056,2022-01
AFG,AFG.6_1,mobile_fm_ratio,0.34,0.198,2022-01
AFG,AFG.6_1,internet_women,0.154,0.138,2022-01
AFG,AFG.6_1,internet_men,0.289,0.104,2022-01
AFG,AFG.6_1,internet_fm_ratio,0.294,0.18,2022-01
AFG,AFG.6_1,mobile_women,0.193,0.122,2023-01
AFG,AFG.6_1,mobile_men,0.498,0.056,2023-01
AFG,AFG.6_1,mobile_fm_ratio,0.334,0.198,2023-01
AFG,AFG.6_1,internet_women,0.15,0.135,2023-01
AFG,AFG.6_1,internet_men,0.292,0.1,2023-01
AFG,AFG.6_1,internet_fm_ratio,0.293,0.178,2023-01
AFG,AFG.6_1,mobile_women,0.237,0.124,2024-01
AFG,AFG.6_1,mobile_men,0.506,0.056,2024-01
AFG,AFG.6_1,mobile_fm_ratio,0.349,0.198,2024-01
AFG,AFG.6_1,internet_women,0.169,0.137,2024-01
AFG,AFG.6_1,internet_men,0.309,0.108,2024-01
AFG,AFG.6_1,internet_fm_ratio,0.301,0.181,2024-01
AFG,AFG.6_1,mobile_women,0.25,0.124,2024-02
AFG,AFG.6_1,mobile_men,0.509,0.056,2024-02
AFG,AFG.6_1,mobile_fm_ratio,0.355,0.198,2024-02
AFG,AFG.6_1,internet_women,0.175,0.139,2024-02
AFG,AFG.6_1,internet_men,0.316,0.111,2024-02
AFG,AFG.6_1,internet_fm_ratio,0.308,0.183,2024-02
AFG,AFG.6_1,mobile_women,0.242,0.124,2024-03
AFG,AFG.6_1,mobile_men,0.508,0.056,2024-03
AFG,AFG.6_1,mobile_fm_ratio,0.35,0.198,2024-03
AFG,AFG.6_1,internet_women,0.171,0.138,2024-03
AFG,AFG.6_1,internet_men,0.314,0.11,2024-03
AFG,AFG.6_1,internet_fm_ratio,0.304,0.182,2024-03
AFG,AFG.6_1,mobile_women,0.246,0.124,2024-04
AFG,AFG.6_1,mobile_men,0.508,0.056,2024-04
AFG,AFG.6_1,mobile_fm_ratio,0.351,0.198,2024-04
AFG,AFG.6_1,internet_women,0.171,0.137,2024-04
AFG,AFG.6_1,internet_men,0.314,0.111,2024-04
AFG,AFG.6_1,internet_fm_ratio,0.304,0.182,2024-04
AFG,AFG.6_1,mobile_women,0.25,0.124,2024-05
AFG,AFG.6_1,mobile_men,0.509,0.056,2024-05
AFG,AFG.6_1,mobile_fm_ratio,0.353,0.198,2024-05
AFG,AFG.6_1,internet_women,0.173,0.138,2024-05
AFG,AFG.6_1,internet_men,0.315,0.111,2024-05
AFG,AFG.6_1,internet_fm_ratio,0.306,0.182,2024-05
AFG,AFG.6_1,mobile_women,0.233,0.124,2024-06
AFG,AFG.6_1,mobile_men,0.508,0.056,2024-06
AFG,AFG.6_1,mobile_fm_ratio,0.335,0.198,2024-06
AFG,AFG.6_1,internet_women,0.156,0.13,2024-06
AFG,AFG.6_1,internet_men,0.305,0.111,2024-06
AFG,AFG.6_1,internet_fm_ratio,0.284,0.182,2024-06
AFG,AFG.6_1,mobile_women,0.257,0.124,2024-07
AFG,AFG.6_1,mobile_men,0.51,0.056,2024-07
AFG,AFG.6_1,mobile_fm_ratio,0.366,0.198,2024-07
AFG,AFG.6_1,internet_women,0.18,0.142,2024-07
AFG,AFG.6_1,internet_men,0.32,0.111,2024-07
AFG,AFG.6_1,internet_fm_ratio,0.314,0.182,2024-07
AFG,AFG.6_1,mobile_women,0.226,0.124,2024-08
AFG,AFG.6_1,mobile_men,0.506,0.055,2024-08
AFG,AFG.6_1,mobile_fm_ratio,0.34,0.198,2024-08
AFG,AFG.6_1,internet_women,0.16,0.133,2024-08
AFG,AFG.6_1,internet_men,0.304,0.108,2024-08
AFG,AFG.6_1,internet_fm_ratio,0.291,0.181,2024-08
AFG,AFG.6_1,mobile_women,0.248,0.124,2024-09
AFG,AFG.6_1,mobile_men,0.507,0.055,2024-09
AFG,AFG.6_1,mobile_fm_ratio,0.361,0.198,2024-09
AFG,AFG.6_1,internet_women,0.179,0.143,2024-09
AFG,AFG.6_1,internet_men,0.316,0.108,2024-09
AFG,AFG.6_1,internet_fm_ratio,0.315,0.181,2024-09
AFG,AFG.6_1,mobile_women,0.24,0.124,2024-10
AFG,AFG.6_1,mobile_men,0.507,0.055,2024-10
AFG,AFG.6_1,mobile_fm_ratio,0.35,0.198,2024-10
AFG,AFG.6_1,internet_women,0.17,0.137,2024-10
AFG,AFG.6_1,internet_men,0.31,0.109,2024-10
AFG,AFG.6_1,internet_fm_ratio,0.302,0.181,2024-10
AFG,AFG.6_1,mobile_women,0.248,0.124,2024-11
AFG,AFG.6_1,mobile_men,0.508,0.055,2024-11
AFG,AFG.6_1,mobile_fm_ratio,0.353,0.198,2024-11
AFG,AFG.6_1,internet_women,0.172,0.138,2024-11
AFG,AFG.6_1,internet_men,0.315,0.11,2024-11
AFG,AFG.6_1,internet_fm_ratio,0.304,0.182,2024-11
AFG,AFG.7_1,mobile_women,0.258,0.086,2015-01
AFG,AFG.7_1,mobile_men,0.777,0.045,2015-01
AFG,AFG.7_1,mobile_fm_ratio,0.32,0.1,2015-01
AFG,AFG.7_1,internet_women,0.045,0.052,2015-01
AFG,AFG.7_1,internet_men,0.233,0.091,2015-01
AFG,AFG.7_1,internet_fm_ratio,0.198,0.113,2015-01
AFG,AFG.7_1,mobile_women,0.261,0.087,2016-01
AFG,AFG.7_1,mobile_men,0.786,0.045,2016-01
AFG,AFG.7_1,mobile_fm_ratio,0.325,0.1,2016-01
AFG,AFG.7_1,internet_women,0.051,0.051,2016-01
AFG,AFG.7_1,internet_men,0.242,0.091,2016-01
AFG,AFG.7_1,internet_fm_ratio,0.206,0.113,2016-01
AFG,AFG.7_1,mobile_women,0.275,0.089,2017-01
AFG,AFG.7_1,mobile_men,0.795,0.045,2017-01
AFG,AFG.7_1,mobile_fm_ratio,0.345,0.1,2017-01
AFG,AFG.7_1,internet_women,0.059,0.051,2017-01
AFG,AFG.7_1,internet_men,0.252,0.092,2017-01
AFG,AFG.7_1,internet_fm_ratio,0.224,0.113,2017-01
AFG,AFG.7_1,mobile_women,0.275,0.091,2018-01
AFG,AFG.7_1,mobile_men,0.793,0.045,2018-01
AFG,AFG.7_1,mobile_fm_ratio,0.36,0.1,2018-01
AFG,AFG.7_1,internet_women,0.068,0.051,2018-01
AFG,AFG.7_1,internet_men,0.271,0.091,2018-01
AFG,AFG.7_1,internet_fm_ratio,0.237,0.113,2018-01
AFG,AFG.7_1,mobile_women,0.273,0.092,2019-01
AFG,AFG.7_1,mobile_men,0.797,0.045,2019-01
AFG,AFG.7_1,mobile_fm_ratio,0.371,0.1,2019-01
AFG,AFG.7_1,internet_women,0.08,0.05,2019-01
AFG,AFG.7_1,internet_men,0.288,0.09,2019-01
AFG,AFG.7_1,internet_fm_ratio,0.246,0.112,2019-01
AFG,AFG.7_1,mobile_women,0.259,0.094,2020-01
AFG,AFG.7_1,mobile_men,0.769,0.046,2020-01
AFG,AFG.7_1,mobile_fm_ratio,0.374,0.1,2020-01
AFG,AFG.7_1,internet_women,0.09,0.051,2020-01
AFG,AFG.7_1,internet_men,0.296,0.089,2020-01
AFG,AFG.7_1,internet_fm_ratio,0.247,0.113,2020-01
AFG,AFG.7_1,mobile_women,0.262,0.096,2021-01
AFG,AFG.7_1,mobile_men,0.748,0.046,2021-01
AFG,AFG.7_1,mobile_fm_ratio,0.389,0.1,2021-01
AFG,AFG.7_1,internet_women,0.097,0.052,2021-01
AFG,AFG.7_1,internet_men,0.302,0.087,2021-01
AFG,AFG.7_1,internet_fm_ratio,0.26,0.114,2021-01
AFG,AFG.7_1,mobile_women,0.166,0.098,2022-01
AFG,AFG.7_1,mobile_men,0.665,0.046,2022-01
AFG,AFG.7_1,mobile_fm_ratio,0.324,0.1,2022-01
AFG,AFG.7_1,internet_women,0.065,0.05,2022-01
AFG,AFG.7_1,internet_men,0.286,0.078,2022-01
AFG,AFG.7_1,internet_fm_ratio,0.206,0.109,2022-01
AFG,AFG.7_1,mobile_women,0.143,0.099,2023-01
AFG,AFG.7_1,mobile_men,0.657,0.046,2023-01
AFG,AFG.7_1,mobile_fm_ratio,0.313,0.1,2023-01
AFG,AFG.7_1,internet_women,0.062,0.047,2023-01
AFG,AFG.7_1,internet_men,0.291,0.074,2023-01
AFG,AFG.7_1,internet_fm_ratio,0.205,0.107,2023-01
AFG,AFG.7_1,mobile_women,0.194,0.101,2024-01
AFG,AFG.7_1,mobile_men,0.669,0.045,2024-01
AFG,AFG.7_1,mobile_fm_ratio,0.338,0.1,2024-01
AFG,AFG.7_1,internet_women,0.087,0.051,2024-01
AFG,AFG.7_1,internet_men,0.31,0.082,2024-01
AFG,AFG.7_1,internet_fm_ratio,0.221,0.11,2024-01
AFG,AFG.7_1,mobile_women,0.209,0.101,2024-02
AFG,AFG.7_1,mobile_men,0.672,0.045,2024-02
AFG,AFG.7_1,mobile_fm_ratio,0.344,0.1,2024-02
AFG,AFG.7_1,internet_women,0.094,0.053,2024-02
AFG,AFG.7_1,internet_men,0.317,0.084,2024-02
AFG,AFG.7_1,internet_fm_ratio,0.226,0.111,2024-02
AFG,AFG.7_1,mobile_women,0.203,0.101,2024-03
AFG,AFG.7_1,mobile_men,0.671,0.045,2024-03
AFG,AFG.7_1,mobile_fm_ratio,0.341,0.1,2024-03
AFG,AFG.7_1,internet_women,0.091,0.052,2024-03
AFG,AFG.7_1,internet_men,0.316,0.083,2024-03
AFG,AFG.7_1,internet_fm_ratio,0.225,0.111,2024-03
AFG,AFG.7_1,mobile_women,0.207,0.101,2024-04
AFG,AFG.7_1,mobile_men,0.671,0.045,2024-04
AFG,AFG.7_1,mobile_fm_ratio,0.343,0.1,2024-04
AFG,AFG.7_1,internet_women,0.093,0.053,2024-04
AFG,AFG.7_1,internet_men,0.317,0.084,2024-04
AFG,AFG.7_1,internet_fm_ratio,0.226,0.111,2024-04
AFG,AFG.7_1,mobile_women,0.21,0.101,2024-05
AFG,AFG.7_1,mobile_men,0.672,0.045,2024-05
AFG,AFG.7_1,mobile_fm_ratio,0.344,0.1,2024-05
AFG,AFG.7_1,internet_women,0.094,0.053,2024-05
AFG,AFG.7_1,internet_men,0.318,0.084,2024-05
AFG,AFG.7_1,internet_fm_ratio,0.226,0.111,2024-05
AFG,AFG.7_1,mobile_women,0.212,0.101,2024-06
AFG,AFG.7_1,mobile_men,0.673,0.045,2024-06
AFG,AFG.7_1,mobile_fm_ratio,0.344,0.1,2024-06
AFG,AFG.7_1,internet_women,0.094,0.053,2024-06
AFG,AFG.7_1,internet_men,0.318,0.085,2024-06
AFG,AFG.7_1,internet_fm_ratio,0.227,0.111,2024-06
AFG,AFG.7_1,mobile_women,0.206,0.101,2024-07
AFG,AFG.7_1,mobile_men,0.671,0.045,2024-07
AFG,AFG.7_1,mobile_fm_ratio,0.341,0.1,2024-07
AFG,AFG.7_1,internet_women,0.092,0.052,2024-07
AFG,AFG.7_1,internet_men,0.316,0.084,2024-07
AFG,AFG.7_1,internet_fm_ratio,0.225,0.111,2024-07
AFG,AFG.7_1,mobile_women,0.194,0.101,2024-08
AFG,AFG.7_1,mobile_men,0.669,0.045,2024-08
AFG,AFG.7_1,mobile_fm_ratio,0.337,0.1,2024-08
AFG,AFG.7_1,internet_women,0.087,0.051,2024-08
AFG,AFG.7_1,internet_men,0.31,0.082,2024-08
AFG,AFG.7_1,internet_fm_ratio,0.22,0.109,2024-08
AFG,AFG.7_1,mobile_women,0.191,0.101,2024-09
AFG,AFG.7_1,mobile_men,0.67,0.045,2024-09
AFG,AFG.7_1,mobile_fm_ratio,0.338,0.1,2024-09
AFG,AFG.7_1,internet_women,0.087,0.051,2024-09
AFG,AFG.7_1,internet_men,0.312,0.081,2024-09
AFG,AFG.7_1,internet_fm_ratio,0.22,0.109,2024-09
AFG,AFG.7_1,mobile_women,0.202,0.101,2024-10
AFG,AFG.7_1,mobile_men,0.676,0.045,2024-10
AFG,AFG.7_1,mobile_fm_ratio,0.341,0.1,2024-10
AFG,AFG.7_1,internet_women,0.091,0.052,2024-10
AFG,AFG.7_1,internet_men,0.322,0.083,2024-10
AFG,AFG.7_1,internet_fm_ratio,0.223,0.11,2024-10
AFG,AFG.7_1,mobile_women,0.206,0.101,2024-11
AFG,AFG.7_1,mobile_men,0.672,0.045,2024-11
AFG,AFG.7_1,mobile_fm_ratio,0.342,0.1,2024-11
AFG,AFG.7_1,internet_women,0.092,0.052,2024-11
AFG,AFG.7_1,internet_men,0.317,0.084,2024-11
AFG,AFG.7_1,internet_fm_ratio,0.225,0.11,2024-11
AFG,AFG.8_1,mobile_women,0.346,0.088,2015-01
AFG,AFG.8_1,mobile_men,0.854,0.042,2015-01
AFG,AFG.8_1,mobile_fm_ratio,0.364,0.078,2015-01
AFG,AFG.8_1,internet_women,0.11,0.05,2015-01
AFG,AFG.8_1,internet_men,0.296,0.09,2015-01
AFG,AFG.8_1,internet_fm_ratio,0.257,0.085,2015-01
AFG,AFG.8_1,mobile_women,0.353,0.09,2016-01
AFG,AFG.8_1,mobile_men,0.856,0.042,2016-01
AFG,AFG.8_1,mobile_fm_ratio,0.372,0.078,2016-01
AFG,AFG.8_1,internet_women,0.117,0.05,2016-01
AFG,AFG.8_1,internet_men,0.302,0.091,2016-01
AFG,AFG.8_1,internet_fm_ratio,0.251,0.085,2016-01
AFG,AFG.8_1,mobile_women,0.368,0.092,2017-01
AFG,AFG.8_1,mobile_men,0.859,0.042,2017-01
AFG,AFG.8_1,mobile_fm_ratio,0.394,0.078,2017-01
AFG,AFG.8_1,internet_women,0.124,0.05,2017-01
AFG,AFG.8_1,internet_men,0.312,0.091,2017-01
AFG,AFG.8_1,internet_fm_ratio,0.259,0.085,2017-01
AFG,AFG.8_1,mobile_women,0.373,0.093,2018-01
AFG,AFG.8_1,mobile_men,0.858,0.042,2018-01
AFG,AFG.8_1,mobile_fm_ratio,0.409,0.078,2018-01
AFG,AFG.8_1,internet_women,0.133,0.05,2018-01
AFG,AFG.8_1,internet_men,0.327,0.09,2018-01
AFG,AFG.8_1,internet_fm_ratio,0.286,0.085,2018-01
AFG,AFG.8_1,mobile_women,0.366,0.095,2019-01
AFG,AFG.8_1,mobile_men,0.857,0.041,2019-01
AFG,AFG.8_1,mobile_fm_ratio,0.416,0.078,2019-01
